phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	female_postmenopause_unadjust_albumin_imputation	-0.0015 (0.07)	(rg: -0.0015; 95% CI: -0.1387 ... 0.1357)	1168441.0	-0.0015	0.07	0.1372	-0.1387 ... 0.1357	0.9825	-0.1387	0.1357	1.0	0.0	0.0015	female_postmenopause	unadjust	albumin_imputation	0.18032	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_joint_1_albumin_imputation	0.3193 (0.1576)	(rg: 0.3193; 95% CI: 0.0104 ... 0.6282)	1168442.0	0.3193	0.1576	0.3088959999999999	0.0104 ... 0.6282	0.0428	0.010404	0.628196	1.0	1.0	0.3193	female_premenopause	joint_1	albumin_imputation	0.4059776	logistic	joint	adjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_unadjust_albumin_imputation	0.2163 (0.1537)	(rg: 0.2163; 95% CI: -0.085 ... 0.5176)	1168442.0	0.2163	0.1537	0.301252	-0.085 ... 0.5176	0.1593	-0.084952	0.517552	1.0	0.0	0.2163	female_premenopause	unadjust	albumin_imputation	0.39593120000000004	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	female_unadjust_albumin_imputation	0.02 (0.0663)	(rg: 0.02; 95% CI: -0.1099 ... 0.1499)	1168441.0	0.02	0.0663	0.1299479999999999	-0.1099 ... 0.1499	0.763	-0.1099479999999999	0.1499479999999999	1.0	0.0	0.02	female	unadjust	albumin_imputation	0.1707888	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_joint_1_albumin_imputation	-0.1004 (0.0982)	(rg: -0.1004; 95% CI: -0.2929 ... 0.0921)	1168441.0	-0.1004	0.0982	0.1924719999999999	-0.2929 ... 0.0921	0.3066	-0.2928719999999999	0.0920719999999999	1.0	0.0	0.1004	male_age_high	joint_1	albumin_imputation	0.2529632	logistic	joint	adjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_unadjust_albumin_imputation	-0.1246 (0.0999)	(rg: -0.1246; 95% CI: -0.3204 ... 0.0712)	1168441.0	-0.1246	0.0999	0.195804	-0.3204 ... 0.0712	0.2124	-0.320404	0.071204	1.0	0.0	0.1246	male_age_high	unadjust	albumin_imputation	0.2573424	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_joint_1_albumin_imputation	-0.0839 (0.0977)	(rg: -0.0839; 95% CI: -0.2754 ... 0.1076)	1168441.0	-0.0839	0.0977	0.191492	-0.2754 ... 0.1076	0.3903	-0.2753919999999999	0.107592	1.0	0.0	0.0839	male_age_low	joint_1	albumin_imputation	0.2516752	logistic	joint	adjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_unadjust_albumin_imputation	-0.11 (0.0971)	(rg: -0.11; 95% CI: -0.3003 ... 0.0803)	1168441.0	-0.11	0.0971	0.190316	-0.3003 ... 0.0803	0.257	-0.300316	0.080316	1.0	0.0	0.11	male_age_low	unadjust	albumin_imputation	0.2501296	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_joint_1_albumin_imputation	0.1139 (0.0915)	(rg: 0.1139; 95% CI: -0.0654 ... 0.2932)	1168441.0	0.1139	0.0915	0.17934	-0.0654 ... 0.2932	0.2132	-0.06544	0.29324	1.0	0.0	0.1139	male_age_middle	joint_1	albumin_imputation	0.235704	logistic	joint	adjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_unadjust_albumin_imputation	0.0845 (0.0914)	(rg: 0.0845; 95% CI: -0.0946 ... 0.2636)	1168441.0	0.0845	0.0914	0.179144	-0.0946 ... 0.2636	0.3553	-0.0946439999999999	0.263644	1.0	0.0	0.0845	male_age_middle	unadjust	albumin_imputation	0.2354464	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_joint_1_albumin_imputation	-0.0286 (0.0673)	(rg: -0.0286; 95% CI: -0.1605 ... 0.1033)	1168441.0	-0.0286	0.0673	0.131908	-0.1605 ... 0.1033	0.6709	-0.1605079999999999	0.103308	1.0	0.0	0.0286	male	joint_1	albumin_imputation	0.1733648	logistic	joint	adjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_albumin_linear	30482948_walters_2018_eur_unrel_genotype	male_unadjust_albumin_imputation	-0.023 (0.0687)	(rg: -0.023; 95% CI: -0.1577 ... 0.1117)	1168441.0	-0.023	0.0687	0.134652	-0.1577 ... 0.1117	0.738	-0.157652	0.111652	1.0	0.0	0.023	male	unadjust	albumin_imputation	0.1769712	logistic	joint	unadjust	albumin_imputation
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_joint_1_oestradiol_free_imputation_log	-0.0942 (0.1536)	(rg: -0.0942; 95% CI: -0.3953 ... 0.2069)	1168441.0	-0.0942	0.1536	0.301056	-0.3953 ... 0.2069	0.5399	-0.395256	0.2068559999999999	1.0	0.0	0.0942	female	joint_1	oestradiol_free_imputation_log	0.39567359999999996	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_menstruation_regular_joint_1_oestradiol_free_imputation_log	-0.4592 (0.5114)	(rg: -0.4592; 95% CI: -1.4615 ... 0.5431)	1168442.0	-0.4592	0.5114	1.002344	-1.4615 ... 0.5431	0.3692	-1.461544	0.5431439999999998	1.0	0.0	0.4592	female_menstruation_regular	joint_1	oestradiol_free_imputation_log	1.3173664	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_menstruation_regular_unadjust_oestradiol_free_imputation_log	-0.6038 (0.5056)	(rg: -0.6038; 95% CI: -1.5948 ... 0.3872)	1168442.0	-0.6038	0.5056	0.990976	-1.5948 ... 0.3872	0.2323	-1.594776	0.3871760000000001	1.0	0.0	0.6038	female_menstruation_regular	unadjust	oestradiol_free_imputation_log	1.3024256	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_perimenopause_joint_1_oestradiol_free_imputation_log	-0.1039 (0.2291)	(rg: -0.1039; 95% CI: -0.5529 ... 0.3451)	1168441.0	-0.1039	0.2291	0.449036	-0.5529 ... 0.3451	0.6502	-0.552936	0.345136	1.0	0.0	0.1039	female_perimenopause	joint_1	oestradiol_free_imputation_log	0.5901616000000001	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_perimenopause_unadjust_oestradiol_free_imputation_log	-0.1479 (0.2332)	(rg: -0.1479; 95% CI: -0.605 ... 0.3092)	1168441.0	-0.1479	0.2332	0.457072	-0.605 ... 0.3092	0.5258	-0.604972	0.309172	1.0	0.0	0.1479	female_perimenopause	unadjust	oestradiol_free_imputation_log	0.6007232	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_postmenopause_joint_1_oestradiol_free_imputation_log	-0.0953 (0.116)	(rg: -0.0953; 95% CI: -0.3227 ... 0.1321)	1168441.0	-0.0953	0.116	0.22736	-0.3227 ... 0.1321	0.4113	-0.32266	0.13206	1.0	0.0	0.0953	female_postmenopause	joint_1	oestradiol_free_imputation_log	0.298816	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_postmenopause_unadjust_oestradiol_free_imputation_log	0.1571 (0.11)	(rg: 0.1571; 95% CI: -0.0585 ... 0.3727)	1168441.0	0.1571	0.11	0.2155999999999999	-0.0585 ... 0.3727	0.1533	-0.0584999999999999	0.3727	1.0	0.0	0.1571	female_postmenopause	unadjust	oestradiol_free_imputation_log	0.28336	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_joint_1_oestradiol_free_imputation_log	0.2281 (0.3471)	(rg: 0.2281; 95% CI: -0.4522 ... 0.9084)	1168442.0	0.2281	0.3471	0.680316	-0.4522 ... 0.9084	0.5111	-0.452216	0.908416	1.0	0.0	0.2281	female_premenopause	joint_1	oestradiol_free_imputation_log	0.8941296000000001	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_unadjust_oestradiol_free_imputation_log	0.008 (0.3266)	(rg: 0.008; 95% CI: -0.6321 ... 0.6481)	1168442.0	0.008	0.3266	0.640136	-0.6321 ... 0.6481	0.9805	-0.632136	0.648136	1.0	0.0	0.008	female_premenopause	unadjust	oestradiol_free_imputation_log	0.8413216	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	female_unadjust_oestradiol_free_imputation_log	0.0936 (0.1392)	(rg: 0.0936; 95% CI: -0.1792 ... 0.3664)	1168441.0	0.0936	0.1392	0.2728319999999999	-0.1792 ... 0.3664	0.501	-0.1792319999999999	0.366432	1.0	0.0	0.0936	female	unadjust	oestradiol_free_imputation_log	0.3585792	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_joint_1_oestradiol_free_imputation_log	-0.2016 (0.1597)	(rg: -0.2016; 95% CI: -0.5146 ... 0.1114)	1168441.0	-0.2016	0.1597	0.313012	-0.5146 ... 0.1114	0.2067	-0.5146120000000001	0.111412	1.0	0.0	0.2016	male_age_high	joint_1	oestradiol_free_imputation_log	0.4113872	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_unadjust_oestradiol_free_imputation_log	-0.1111 (0.1536)	(rg: -0.1111; 95% CI: -0.4122 ... 0.19)	1168441.0	-0.1111	0.1536	0.301056	-0.4122 ... 0.19	0.4697	-0.4121559999999999	0.1899559999999999	1.0	0.0	0.1111	male_age_high	unadjust	oestradiol_free_imputation_log	0.39567359999999996	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_joint_1_oestradiol_free_imputation_log	-0.3003 (0.1869)	(rg: -0.3003; 95% CI: -0.6666 ... 0.066)	1168441.0	-0.3003	0.1869	0.366324	-0.6666 ... 0.066	0.1081	-0.6666240000000001	0.066024	1.0	0.0	0.3003	male_age_low	joint_1	oestradiol_free_imputation_log	0.48145440000000006	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_unadjust_oestradiol_free_imputation_log	-0.2043 (0.1698)	(rg: -0.2043; 95% CI: -0.5371 ... 0.1285)	1168441.0	-0.2043	0.1698	0.332808	-0.5371 ... 0.1285	0.229	-0.537108	0.1285079999999999	1.0	0.0	0.2043	male_age_low	unadjust	oestradiol_free_imputation_log	0.43740480000000004	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_joint_1_oestradiol_free_imputation_log	0.0464 (0.1531)	(rg: 0.0464; 95% CI: -0.2537 ... 0.3465)	1168441.0	0.0464	0.1531	0.300076	-0.2537 ... 0.3465	0.7618	-0.253676	0.346476	1.0	0.0	0.0464	male_age_middle	joint_1	oestradiol_free_imputation_log	0.39438560000000006	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_unadjust_oestradiol_free_imputation_log	0.1283 (0.1432)	(rg: 0.1283; 95% CI: -0.1524 ... 0.409)	1168441.0	0.1283	0.1432	0.280672	-0.1524 ... 0.409	0.3705	-0.1523719999999999	0.408972	1.0	0.0	0.1283	male_age_middle	unadjust	oestradiol_free_imputation_log	0.36888319999999997	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_joint_1_oestradiol_free_imputation_log	-0.1281 (0.0982)	(rg: -0.1281; 95% CI: -0.3206 ... 0.0644)	1168441.0	-0.1281	0.0982	0.1924719999999999	-0.3206 ... 0.0644	0.1923	-0.3205719999999999	0.0643719999999999	1.0	0.0	0.1281	male	joint_1	oestradiol_free_imputation_log	0.2529632	logistic	joint	adjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_oestradiol_free_linear	30482948_walters_2018_eur_unrel_genotype	male_unadjust_oestradiol_free_imputation_log	-0.0307 (0.0942)	(rg: -0.0307; 95% CI: -0.2153 ... 0.1539)	1168441.0	-0.0307	0.0942	0.184632	-0.2153 ... 0.1539	0.7442	-0.215332	0.153932	1.0	0.0	0.0307	male	unadjust	oestradiol_free_imputation_log	0.24265920000000002	logistic	joint	unadjust	oestradiol_free_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_joint_1_steroid_globulin_imputation_log	0.001 (0.0609)	(rg: 0.001; 95% CI: -0.1184 ... 0.1204)	1168441.0	0.001	0.0609	0.119364	-0.1184 ... 0.1204	0.9875	-0.118364	0.120364	1.0	0.0	0.001	female	joint_1	steroid_globulin_imputation_log	0.1568784	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_male_priority_male_joint_1_steroid_globulin_imputation_log	0.0519 (0.0545)	(rg: 0.0519; 95% CI: -0.0549 ... 0.1587)	1168441.0	0.0519	0.0545	0.10682	-0.0549 ... 0.1587	0.3415	-0.05492	0.15872	1.0	0.0	0.0519	female_male	joint_1	steroid_globulin_imputation_log	0.14039200000000002	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_male_priority_male_unadjust_steroid_globulin_imputation_log	-0.0449 (0.0559)	(rg: -0.0449; 95% CI: -0.1545 ... 0.0647)	1168441.0	-0.0449	0.0559	0.109564	-0.1545 ... 0.0647	0.4224	-0.154464	0.064664	1.0	0.0	0.0449	female_male	unadjust	steroid_globulin_imputation_log	0.1439984	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_menstruation_regular_joint_1_steroid_globulin_imputation_log	-0.0933 (0.1125)	(rg: -0.0933; 95% CI: -0.3138 ... 0.1272)	1168442.0	-0.0933	0.1125	0.2205	-0.3138 ... 0.1272	0.4067	-0.3137999999999999	0.1272	1.0	0.0	0.0933	female_menstruation_regular	joint_1	steroid_globulin_imputation_log	0.2898	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_menstruation_regular_unadjust_steroid_globulin_imputation_log	-0.1895 (0.1119)	(rg: -0.1895; 95% CI: -0.4088 ... 0.0298)	1168442.0	-0.1895	0.1119	0.219324	-0.4088 ... 0.0298	0.0905	-0.4088239999999999	0.0298239999999999	1.0	0.0	0.1895	female_menstruation_regular	unadjust	steroid_globulin_imputation_log	0.2882544	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_perimenopause_joint_1_steroid_globulin_imputation_log	0.0173 (0.1293)	(rg: 0.0173; 95% CI: -0.2361 ... 0.2707)	1168441.0	0.0173	0.1293	0.253428	-0.2361 ... 0.2707	0.8935	-0.2361279999999999	0.2707279999999999	1.0	0.0	0.0173	female_perimenopause	joint_1	steroid_globulin_imputation_log	0.3330768	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_perimenopause_unadjust_steroid_globulin_imputation_log	-0.1557 (0.1362)	(rg: -0.1557; 95% CI: -0.4227 ... 0.1113)	1168441.0	-0.1557	0.1362	0.2669519999999999	-0.4227 ... 0.1113	0.253	-0.4226519999999999	0.1112519999999999	1.0	0.0	0.1557	female_perimenopause	unadjust	steroid_globulin_imputation_log	0.3508512	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_postmenopause_joint_1_steroid_globulin_imputation_log	0.0273 (0.063)	(rg: 0.0273; 95% CI: -0.0962 ... 0.1508)	1168441.0	0.0273	0.063	0.1234799999999999	-0.0962 ... 0.1508	0.6648	-0.0961799999999999	0.15078	1.0	0.0	0.0273	female_postmenopause	joint_1	steroid_globulin_imputation_log	0.16228800000000002	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_postmenopause_unadjust_steroid_globulin_imputation_log	-0.0596 (0.0652)	(rg: -0.0596; 95% CI: -0.1874 ... 0.0682)	1168441.0	-0.0596	0.0652	0.127792	-0.1874 ... 0.0682	0.3601	-0.187392	0.0681919999999999	1.0	0.0	0.0596	female_postmenopause	unadjust	steroid_globulin_imputation_log	0.1679552	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_joint_1_steroid_globulin_imputation_log	-0.1757 (0.1307)	(rg: -0.1757; 95% CI: -0.4319 ... 0.0805)	1168442.0	-0.1757	0.1307	0.256172	-0.4319 ... 0.0805	0.1788	-0.431872	0.080472	1.0	0.0	0.1757	female_premenopause	joint_1	steroid_globulin_imputation_log	0.3366832	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_premenopause_unadjust_steroid_globulin_imputation_log	-0.2586 (0.1285)	(rg: -0.2586; 95% CI: -0.5105 ... -0.0067)	1168442.0	-0.2586	0.1285	0.25186	-0.5105 ... -0.0067	0.0443	-0.51046	-0.0067399999999999	1.0	1.0	0.2586	female_premenopause	unadjust	steroid_globulin_imputation_log	0.33101600000000003	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	female_unadjust_steroid_globulin_imputation_log	-0.0922 (0.0647)	(rg: -0.0922; 95% CI: -0.219 ... 0.0346)	1168441.0	-0.0922	0.0647	0.1268119999999999	-0.219 ... 0.0346	0.1544	-0.2190119999999999	0.0346119999999999	1.0	0.0	0.0922	female	unadjust	steroid_globulin_imputation_log	0.1666672	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_joint_1_steroid_globulin_imputation_log	0.0892 (0.0806)	(rg: 0.0892; 95% CI: -0.0688 ... 0.2472)	1168441.0	0.0892	0.0806	0.157976	-0.0688 ... 0.2472	0.2681	-0.068776	0.247176	1.0	0.0	0.0892	male_age_high	joint_1	steroid_globulin_imputation_log	0.20762560000000002	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_high_unadjust_steroid_globulin_imputation_log	0.0192 (0.0824)	(rg: 0.0192; 95% CI: -0.1423 ... 0.1807)	1168441.0	0.0192	0.0824	0.161504	-0.1423 ... 0.1807	0.816	-0.142304	0.180704	1.0	0.0	0.0192	male_age_high	unadjust	steroid_globulin_imputation_log	0.21226240000000002	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_joint_1_steroid_globulin_imputation_log	0.1978 (0.0754)	(rg: 0.1978; 95% CI: 0.05 ... 0.3456)	1168441.0	0.1978	0.0754	0.147784	0.05 ... 0.3456	0.0087	0.050016	0.345584	1.0	1.0	0.1978	male_age_low	joint_1	steroid_globulin_imputation_log	0.1942304	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_low_unadjust_steroid_globulin_imputation_log	0.1476 (0.0758)	(rg: 0.1476; 95% CI: -0.001 ... 0.2962)	1168441.0	0.1476	0.0758	0.148568	-0.001 ... 0.2962	0.0516	-0.0009679999999999	0.296168	1.0	0.0	0.1476	male_age_low	unadjust	steroid_globulin_imputation_log	0.1952608	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_joint_1_steroid_globulin_imputation_log	0.0667 (0.0688)	(rg: 0.0667; 95% CI: -0.0681 ... 0.2015)	1168441.0	0.0667	0.0688	0.134848	-0.0681 ... 0.2015	0.3323	-0.068148	0.201548	1.0	0.0	0.0667	male_age_middle	joint_1	steroid_globulin_imputation_log	0.1772288	logistic	joint	adjust	steroid_globulin_imputation_log
alcohol_dependence_genotype	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_genotype	male_age_middle_unadjust_steroid_globulin_imputation_log	-0.0166 (0.0675)	(rg: -0.0166; 95% CI: -0.1489 ... 0.1157)	1168441.0	-0.0166	0.0675	0.1323	-0.1489 ... 0.1157	0.8057	-0.1489	0.1157	1.0	0.0	0.0166	male_age_middle	unadjust	steroid_globulin_imputation_log	0.17388	logistic	joint	unadjust	steroid_globulin_imputation_log
